NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
207,부산광역시 영도구 동삼동,1123,1123,0,동삼그린힐,41.3,202402,22,"8,000",-,6,개인,개인,1993,상리로 1,-,중개거래,부산 영도구,-
208,부산광역시 영도구 동삼동,1123,1123,0,동삼그린힐,49.94,202402,16,"8,000",-,1,개인,법인,1993,상리로 1,-,중개거래,부산 영도구,-
209,부산광역시 영도구 동삼동,1124,1124,0,함지그린,57.09,202402,15,"21,500",-,20,개인,개인,1994,함지로 8,-,중개거래,부산 영도구,-
210,부산광역시 영도구 동삼동,1124,1124,0,함지그린,57.09,202402,21,"17,750",-,9,개인,개인,1994,함지로 8,-,중개거래,부산 영도구,-
211,부산광역시 영도구 동삼동,1124,1124,0,함지그린,45.5,202402,5,"13,000",-,2,개인,개인,1994,함지로 8,-,중개거래,부산 영도구,-
212,부산광역시 영도구 동삼동,1145,1145,0,유림노르웨이숲비치,59.6616,202402,23,"17,600",-,7,개인,개인,2005,태종로 705,-,중개거래,부산 영도구,-
213,부산광역시 영도구 동삼동,1171,1171,0,영도일동미라주브라이튼(2단지),74.5994,202402,13,"27,800",-,3,개인,개인,2014,동삼로 98,-,중개거래,부산 영도구,-
214,부산광역시 영도구 동삼동,1180,1180,0,부산오션시티푸르지오,84.9133,202402,15,"44,000",-,29,개인,개인,2022,동삼오션로 30,-,중개거래,부산 영도구,-
215,부산광역시 영도구 동삼동,1180,1180,0,부산오션시티푸르지오,84.9133,202402,15,"44,000",-,29,개인,개인,2022,동삼오션로 30,-,중개거래,부산 영도구,-
216,부산광역시 영도구 동삼동,1180,1180,0,부산오션시티푸르지오,84.9133,202402,20,"45,000",-,21,개인,개인,2022,동삼오션로 30,-,중개거래,부산 영도구,-
217,부산광역시 영도구 동삼동,1189,1189,0,롯데캐슬블루오션,74.97,202402,20,"38,000",-,9,개인,개인,2017,절영로 524,-,중개거래,부산 영도구,-
218,부산광역시 영도구 동삼동,1191,1191,0,비룡벨로스텔라,53.0435,202402,24,"16,500",-,7,개인,개인,2019,중리북로21번길 10,-,중개거래,부산 영도구,-
219,부산광역시 부산진구 양정동,270-3,270,3,엘리시아,84.93,202402,5,"22,600",-,9,개인,개인,2007,중앙대로 966,-,중개거래,부산 부산진구,-
220,부산광역시 부산진구 양정동,367-14,367,14,양정이즈카운티,48.9,202402,6,"22,700",-,13,개인,개인,2020,양지로14번길 24,-,중개거래,부산 부산진구,-
221,부산광역시 부산진구 양정동,367-14,367,14,양정이즈카운티,48.9,202402,15,"23,000",-,21,개인,개인,2020,양지로14번길 24,-,직거래,-,-
222,부산광역시 부산진구 양정동,387-19,387,19,메리온시티,47.1302,202402,3,"19,700",-,3,개인,개인,2017,거제대로 52,-,중개거래,부산 부산진구,-
223,부산광역시 부산진구 양정동,388-6,388,6,타워팰리스,53.45,202402,29,"18,000",-,13,개인,개인,2016,거제대로36번가길 30,-,중개거래,부산 부산진구,-
224,부산광역시 부산진구 양정동,399-1,399,1,한진스카이뷰,37.95,202402,26,"13,200",-,22,개인,개인,2015,거제대로 46,-,중개거래,부산 부산진구,-
225,부산광역시 부산진구 양정동,401-5,401,5,대능더에스티지,51.5459,202402,8,"23,000",-,14,개인,개인,2019,중앙대로 889-8,-,중개거래,부산 부산진구,-
226,부산광역시 부산진구 양정동,458-5,458,5,현대1차,59.95,202402,17,"28,500",-,25,개인,개인,1997,동평로 352,-,중개거래,부산 부산진구,-
227,부산광역시 부산진구 양정동,458-5,458,5,현대1차,59.95,202402,2,"30,000",-,18,개인,개인,1997,동평로 352,-,중개거래,-,-
228,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202402,5,"30,200",-,15,개인,개인,1998,거제대로 37,-,중개거래,-,-
229,부산광역시 부산진구 양정동,458-20,458,20,현대2차,59.95,202402,19,"25,000",-,9,개인,개인,1998,거제대로 37,-,직거래,-,-
230,부산광역시 부산진구 양정동,525,525,0,대원칸타빌멤버스,84.8502,202402,23,"41,000",-,6,개인,개인,2006,거제대로 26,-,중개거래,부산 부산진구,-
231,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202402,23,"42,500",-,15,개인,개인,1997,전포대로 294,-,중개거래,부산 부산진구,-
232,부산광역시 부산진구 전포동,181-1,181,1,서면대우디오빌2,28.58,202402,3,"7,400",-,24,개인,개인,2005,전포대로 274,-,중개거래,부산 부산진구,-
233,부산광역시 부산진구 전포동,191-661,191,661,화신,83.99,202402,17,"20,500",-,5,개인,개인,1993,진남로356번길 90,-,중개거래,부산 부산진구,-
234,부산광역시 부산진구 전포동,194-7,194,7,동양팰리스,44.84,202402,17,"20,000",-,14,개인,개인,2016,전포대로246번길 6,-,중개거래,부산 부산진구,-
235,부산광역시 부산진구 전포동,326,326,0,전포시영,40.1,202402,24,"12,600",-,4,개인,개인,1978,진남로 336,-,중개거래,부산 부산진구,-
236,부산광역시 부산진구 전포동,326,326,0,전포시영,40.1,202402,14,"12,000",-,4,개인,개인,1978,진남로 336,-,직거래,-,-
237,부산광역시 부산진구 전포동,326,326,0,전포시영,40.1,202402,7,"12,750",-,5,개인,개인,1978,진남로 336,-,중개거래,부산 남구 부산 부산진구,-
238,부산광역시 부산진구 전포동,326,326,0,전포시영,40.1,202402,7,"12,750",-,5,개인,개인,1978,진남로 336,-,중개거래,부산 부산진구,-
239,부산광역시 부산진구 전포동,362-3,362,3,유성해네스타워,22.055,202402,20,"7,500",-,19,개인,개인,2014,전포대로 170,-,직거래,-,-
240,부산광역시 부산진구 전포동,362-64,362,64,한라비발디,84.9706,202402,19,"35,300",-,14,개인,개인,2005,전포대로 156,-,중개거래,부산 부산진구,-
241,부산광역시 부산진구 전포동,362-65,362,65,전포유림노르웨이숲,61.08,202402,24,"32,900",-,10,개인,개인,2019,전포대로 148,-,중개거래,부산 부산진구,-
242,부산광역시 부산진구 전포동,554-2,554,2,대우리치빌,81.61,202402,6,"17,100",-,7,개인,법인,2003,전포대로306번길 10,-,중개거래,부산 부산진구,-
243,부산광역시 부산진구 전포동,587,587,0,서면롯데캐슬스카이,33.7495,202402,28,"14,000",-,7,개인,개인,2004,전포대로275번길 20,-,중개거래,부산 부산진구,-
244,부산광역시 부산진구 전포동,587,587,0,서면롯데캐슬스카이,113.0393,202402,6,"73,000",-,34,개인,개인,2004,전포대로275번길 20,-,중개거래,부산 부산진구,-
245,부산광역시 부산진구 전포동,587,587,0,서면롯데캐슬스카이,72.2103,202402,24,"48,900",-,37,개인,개인,2004,전포대로275번길 20,-,중개거래,부산 부산진구,-
246,부산광역시 부산진구 전포동,587,587,0,서면롯데캐슬스카이,72.2103,202402,17,"48,000",-,18,개인,개인,2004,전포대로275번길 20,-,중개거래,부산 부산진구,-
247,부산광역시 부산진구 전포동,587,587,0,서면롯데캐슬스카이,72.2103,202402,17,"48,000",-,18,개인,개인,2004,전포대로275번길 20,-,중개거래,부산 부산진구,-
248,부산광역시 부산진구 전포동,880-1,880,1,서면세종그랑시아,84.53,202402,6,"35,500",-,7,개인,법인,2009,전포대로171번길 12,-,중개거래,부산 부산진구,-
249,부산광역시 부산진구 전포동,890-1,890,1,한일유앤아이(890-1),103.18,202402,7,"31,900",-,10,개인,법인,2006,전포대로171번길 13,-,중개거래,부산 부산진구,-
250,부산광역시 부산진구 전포동,890-1,890,1,한일유앤아이(890-1),84.71,202402,29,"27,500",-,11,개인,법인,2006,전포대로171번길 13,-,중개거래,부산 부산진구,-
251,부산광역시 부산진구 전포동,908,908,0,서면아이파크1단지,84.7288,202402,16,"59,800",-,1,개인,개인,2021,동성로 50,-,중개거래,부산 부산진구,-
252,부산광역시 부산진구 전포동,908,908,0,서면아이파크1단지,72.7143,202402,17,"59,000",-,11,개인,개인,2021,동성로 50,-,중개거래,부산 부산진구,-
253,부산광역시 부산진구 전포동,908,908,0,서면아이파크1단지,72.7414,202402,2,"51,800",-,2,개인,개인,2021,동성로 50,-,중개거래,부산 부산진구,-
254,부산광역시 부산진구 전포동,908,908,0,서면아이파크1단지,59.7846,202402,17,"51,000",-,29,개인,개인,2021,동성로 50,-,중개거래,부산 부산진구,-
255,부산광역시 부산진구 전포동,908,908,0,서면아이파크1단지,84.7288,202402,8,"63,000",-,4,개인,개인,2021,동성로 50,-,중개거래,부산 부산진구,-
256,부산광역시 부산진구 전포동,908,908,0,서면아이파크1단지,72.5835,202402,15,"58,000",-,28,개인,개인,2021,동성로 50,-,중개거래,부산 부산진구,-
257,부산광역시 부산진구 전포동,908,908,0,서면아이파크1단지,59.7846,202402,7,"53,000",-,11,개인,개인,2021,동성로 50,-,중개거래,부산 부산진구,-
258,부산광역시 부산진구 전포동,908,908,0,서면아이파크1단지,59.7846,202402,7,"52,500",-,14,개인,개인,2021,동성로 50,20240208,중개거래,부산 부산진구,-
259,부산광역시 부산진구 전포동,908,908,0,서면아이파크1단지,59.7846,202402,7,"52,500",-,14,개인,개인,2021,동성로 50,-,중개거래,부산 부산진구,-
